AccessID,UserID,UserRole,Department,Timestamp,DayOfWeek,HourOfDay,PatientID,ActionType,DataSensitivity,AccessLocation,AccessCountPerDay,IsOffHours,IsWeekend,RoleRiskWeight,AccessRiskScore
A04725,U074,Doctor,Clinical,24/06/2025 16:29,Tuesday,16,P270,View,Normal,Onsite,77,0,0,2,20
A04726,U229,Nurse,Clinical,10/06/2025 14:24,Tuesday,14,P856,View,High,Onsite,52,0,0,3,60
A04727,U242,Nurse,Clinical,03/06/2025 03:48,Tuesday,3,P318,View,Normal,Onsite,64,1,0,3,50
A04728,U256,Admin,Admin,05/06/2025 17:40,Thursday,17,P973,View,Normal,Remote,44,0,0,5,50
A04729,U012,Doctor,Clinical,25/06/2025 22:49,Wednesday,22,P873,View,Normal,Remote,23,1,0,2,40
A04730,U297,Pharmacist,Pharmacy,07/06/2025 00:38,Saturday,0,P322,View,Normal,Onsite,44,1,1,3,50
A04731,U150,Nurse,Clinical,20/06/2025 11:40,Friday,11,P678,Export,Normal,Remote,70,0,0,3,50
A04732,U025,Doctor,Clinical,21/06/2025 22:12,Saturday,22,P889,View,Normal,Onsite,37,1,1,2,40
A04733,U117,Nurse,Clinical,09/06/2025 10:11,Monday,10,P925,View,Normal,Remote,25,0,0,3,30
A04734,U156,Nurse,Clinical,17/06/2025 19:12,Tuesday,19,P297,Edit,Normal,Onsite,34,1,0,3,50
A04735,U186,Nurse,Clinical,04/06/2025 20:22,Wednesday,20,P506,View,High,Onsite,29,1,0,3,80
A04736,U045,Doctor,Clinical,25/06/2025 20:36,Wednesday,20,P936,View,Normal,Onsite,59,1,0,2,40
A04737,U279,Receptionist,Admin,01/06/2025 03:09,Sunday,3,P544,Export,Normal,Remote,14,1,1,4,80
A04738,U142,Nurse,Clinical,05/06/2025 23:08,Thursday,23,P944,View,Normal,Onsite,71,1,0,3,50
A04739,U205,Nurse,Clinical,11/06/2025 11:12,Wednesday,11,P750,View,High,Remote,6,0,0,3,60
A04740,U060,Doctor,Clinical,12/06/2025 03:02,Thursday,3,P302,View,Normal,Onsite,21,1,0,2,40
A04741,U006,Doctor,Clinical,20/06/2025 14:43,Friday,14,P742,View,High,Remote,65,0,0,2,50
A04742,U114,Nurse,Clinical,28/06/2025 01:40,Saturday,1,P493,View,Normal,Remote,26,1,1,3,50
A04743,U065,Doctor,Clinical,20/06/2025 09:10,Friday,9,P682,View,Normal,Onsite,15,0,0,2,20
A04744,U062,Doctor,Clinical,10/06/2025 10:11,Tuesday,10,P665,View,Normal,Remote,24,0,0,2,20
A04745,U235,Nurse,Clinical,23/06/2025 11:57,Monday,11,P436,Edit,Normal,Remote,32,0,0,3,30
A04746,U189,Nurse,Clinical,01/06/2025 03:55,Sunday,3,P622,View,Normal,Onsite,24,1,1,3,50
A04747,U088,Nurse,Clinical,18/06/2025 12:47,Wednesday,12,P914,View,Normal,Remote,49,0,0,3,30
A04748,U102,Nurse,Clinical,25/06/2025 11:02,Wednesday,11,P262,View,High,Remote,78,0,0,3,60
A04749,U197,Nurse,Clinical,03/06/2025 09:21,Tuesday,9,P177,View,High,Onsite,65,0,0,3,60
A04750,U200,Nurse,Clinical,15/06/2025 12:32,Sunday,12,P306,Edit,Normal,Remote,52,0,1,3,30
A04751,U254,Admin,Admin,01/06/2025 02:30,Sunday,2,P805,Edit,Normal,Onsite,39,1,1,5,70
A04752,U281,Receptionist,Admin,16/06/2025 06:33,Monday,6,P156,View,High,Remote,74,1,0,4,90
A04753,U182,Nurse,Clinical,30/06/2025 09:11,Monday,9,P827,View,Normal,Remote,2,0,0,3,30
A04754,U246,Nurse,Clinical,01/06/2025 18:36,Sunday,18,P778,View,High,Onsite,12,0,1,3,60
A04755,U015,Doctor,Clinical,20/06/2025 23:05,Friday,23,P793,View,High,Remote,19,1,0,2,70
A04756,U123,Nurse,Clinical,08/06/2025 08:52,Sunday,8,P954,View,Normal,Remote,77,0,1,3,30
A04757,U047,Doctor,Clinical,13/06/2025 07:11,Friday,7,P532,View,Normal,Remote,76,1,0,2,40
A04758,U045,Doctor,Clinical,04/06/2025 15:39,Wednesday,15,P237,View,Normal,Remote,27,0,0,2,20
A04759,U137,Nurse,Clinical,29/06/2025 21:36,Sunday,21,P104,View,Normal,Onsite,61,1,1,3,50
A04760,U297,Pharmacist,Pharmacy,22/06/2025 22:13,Sunday,22,P708,View,Normal,Onsite,35,1,1,3,50
A04761,U135,Nurse,Clinical,09/06/2025 07:05,Monday,7,P291,View,Normal,Remote,20,1,0,3,50
A04762,U157,Nurse,Clinical,11/06/2025 13:37,Wednesday,13,P363,View,Normal,Remote,32,0,0,3,30
A04763,U031,Doctor,Clinical,06/06/2025 15:26,Friday,15,P685,View,Normal,Remote,68,0,0,2,20
A04764,U164,Nurse,Clinical,06/06/2025 21:44,Friday,21,P151,Export,Normal,Onsite,19,1,0,3,70
A04765,U281,Receptionist,Admin,25/06/2025 09:22,Wednesday,9,P258,View,Normal,Remote,76,0,0,4,40
A04766,U126,Nurse,Clinical,28/06/2025 20:31,Saturday,20,P977,Edit,Normal,Remote,68,1,1,3,50
A04767,U293,Pharmacist,Pharmacy,04/06/2025 11:24,Wednesday,11,P913,View,High,Onsite,71,0,0,3,60
A04768,U023,Doctor,Clinical,11/06/2025 17:14,Wednesday,17,P861,View,Normal,Onsite,36,0,0,2,20
A04769,U285,Receptionist,Admin,29/06/2025 08:54,Sunday,8,P368,View,Normal,Onsite,22,0,1,4,40
A04770,U081,Doctor,Clinical,24/06/2025 15:14,Tuesday,15,P730,View,Normal,Onsite,4,0,0,2,20
A04771,U164,Nurse,Clinical,19/06/2025 15:44,Thursday,15,P269,View,Normal,Remote,50,0,0,3,30
A04772,U224,Nurse,Clinical,08/06/2025 05:13,Sunday,5,P788,View,Normal,Remote,34,1,1,3,50
A04773,U225,Nurse,Clinical,20/06/2025 20:37,Friday,20,P221,View,Normal,Remote,66,1,0,3,50
A04774,U266,Admin,Admin,19/06/2025 01:03,Thursday,1,P372,Edit,Normal,Remote,44,1,0,5,70
A04775,U201,Nurse,Clinical,06/06/2025 23:11,Friday,23,P634,View,High,Remote,54,1,0,3,80
A04776,U143,Nurse,Clinical,21/06/2025 00:21,Saturday,0,P225,View,Normal,Remote,57,1,1,3,50
A04777,U291,Pharmacist,Pharmacy,19/06/2025 19:17,Thursday,19,P567,Edit,Normal,Onsite,12,1,0,3,50
A04778,U195,Nurse,Clinical,02/06/2025 14:54,Monday,14,P780,Edit,Normal,Onsite,42,0,0,3,30
A04779,U062,Doctor,Clinical,17/06/2025 18:59,Tuesday,18,P231,View,Normal,Onsite,21,0,0,2,20
A04780,U057,Doctor,Clinical,10/06/2025 08:43,Tuesday,8,P552,View,Normal,Onsite,38,0,0,2,20
A04781,U180,Nurse,Clinical,10/06/2025 22:01,Tuesday,22,P800,View,Normal,Remote,9,1,0,3,50
A04782,U226,Nurse,Clinical,20/06/2025 13:10,Friday,13,P690,View,Normal,Remote,59,0,0,3,30
A04783,U228,Nurse,Clinical,16/06/2025 10:19,Monday,10,P240,View,Normal,Remote,67,0,0,3,30
A04784,U255,Admin,Admin,14/06/2025 11:48,Saturday,11,P875,View,Normal,Remote,39,0,1,5,50
A04785,U089,Nurse,Clinical,26/06/2025 18:25,Thursday,18,P835,View,High,Onsite,4,0,0,3,60
A04786,U193,Nurse,Clinical,18/06/2025 20:49,Wednesday,20,P889,View,Normal,Onsite,51,1,0,3,50
A04787,U086,Doctor,Clinical,28/06/2025 13:16,Saturday,13,P875,View,Normal,Remote,41,0,1,2,20
A04788,U012,Doctor,Clinical,03/06/2025 17:50,Tuesday,17,P385,View,Normal,Remote,62,0,0,2,20
A04789,U070,Doctor,Clinical,25/06/2025 05:40,Wednesday,5,P314,Export,Normal,Onsite,32,1,0,2,60
A04790,U268,Receptionist,Admin,16/06/2025 21:02,Monday,21,P722,Edit,Normal,Remote,40,1,0,4,60
A04791,U020,Doctor,Clinical,26/06/2025 13:54,Thursday,13,P571,Edit,Normal,Onsite,8,0,0,2,20
A04792,U283,Receptionist,Admin,29/06/2025 17:01,Sunday,17,P344,View,High,Onsite,59,0,1,4,70
A04793,U161,Nurse,Clinical,04/06/2025 07:14,Wednesday,7,P939,View,Normal,Onsite,66,1,0,3,50
A04794,U259,Admin,Admin,10/06/2025 16:34,Tuesday,16,P683,View,Normal,Onsite,5,0,0,5,50
A04795,U213,Nurse,Clinical,03/06/2025 07:56,Tuesday,7,P556,View,High,Remote,51,1,0,3,80
A04796,U181,Nurse,Clinical,08/06/2025 14:58,Sunday,14,P838,View,High,Onsite,66,0,1,3,60
A04797,U100,Nurse,Clinical,23/06/2025 11:23,Monday,11,P149,View,Normal,Onsite,35,0,0,3,30
A04798,U081,Doctor,Clinical,08/06/2025 09:49,Sunday,9,P379,View,Normal,Onsite,29,0,1,2,20
A04799,U229,Nurse,Clinical,16/06/2025 19:34,Monday,19,P264,Edit,Normal,Remote,52,1,0,3,50
A04800,U146,Nurse,Clinical,25/06/2025 04:29,Wednesday,4,P511,View,Normal,Onsite,75,1,0,3,50
A04801,U245,Nurse,Clinical,19/06/2025 22:24,Thursday,22,P702,View,Normal,Remote,58,1,0,3,50
A04802,U188,Nurse,Clinical,11/06/2025 08:19,Wednesday,8,P759,View,Normal,Remote,47,0,0,3,30
A04803,U170,Nurse,Clinical,20/06/2025 15:22,Friday,15,P359,Edit,Normal,Remote,79,0,0,3,30
A04804,U228,Nurse,Clinical,07/06/2025 07:25,Saturday,7,P982,View,High,Remote,51,1,1,3,80
A04805,U148,Nurse,Clinical,28/06/2025 11:09,Saturday,11,P530,Edit,High,Onsite,61,0,1,3,60
A04806,U300,Pharmacist,Pharmacy,19/06/2025 16:12,Thursday,16,P189,View,High,Onsite,27,0,0,3,60
A04807,U194,Nurse,Clinical,01/06/2025 02:39,Sunday,2,P232,View,Normal,Remote,61,1,1,3,50
A04808,U156,Nurse,Clinical,01/06/2025 15:54,Sunday,15,P833,View,Normal,Onsite,62,0,1,3,30
A04809,U140,Nurse,Clinical,09/06/2025 11:34,Monday,11,P847,Export,Normal,Remote,42,0,0,3,50
A04810,U220,Nurse,Clinical,21/06/2025 20:57,Saturday,20,P497,View,Normal,Onsite,14,1,1,3,50
A04811,U243,Nurse,Clinical,07/06/2025 06:47,Saturday,6,P362,Edit,Normal,Onsite,77,1,1,3,50
A04812,U187,Nurse,Clinical,12/06/2025 08:04,Thursday,8,P436,View,Normal,Onsite,57,0,0,3,30
A04813,U183,Nurse,Clinical,08/06/2025 09:30,Sunday,9,P902,Edit,High,Remote,72,0,1,3,60
A04814,U214,Nurse,Clinical,07/06/2025 11:23,Saturday,11,P883,View,Normal,Onsite,2,0,1,3,30
A04815,U073,Doctor,Clinical,24/06/2025 13:45,Tuesday,13,P714,View,Normal,Onsite,21,0,0,2,20
A04816,U139,Nurse,Clinical,28/06/2025 09:02,Saturday,9,P482,View,Normal,Remote,66,0,1,3,30
A04817,U046,Doctor,Clinical,15/06/2025 13:10,Sunday,13,P487,Export,Normal,Remote,68,0,1,2,40
A04818,U010,Doctor,Clinical,19/06/2025 13:57,Thursday,13,P507,View,High,Remote,41,0,0,2,50
A04819,U193,Nurse,Clinical,23/06/2025 19:01,Monday,19,P712,View,Normal,Onsite,53,1,0,3,50
A04820,U081,Doctor,Clinical,27/06/2025 07:00,Friday,7,P324,View,Normal,Onsite,30,1,0,2,40
A04821,U121,Nurse,Clinical,03/06/2025 06:10,Tuesday,6,P598,View,Normal,Onsite,20,1,0,3,50
A04822,U123,Nurse,Clinical,25/06/2025 22:53,Wednesday,22,P675,Export,Normal,Remote,45,1,0,3,70
A04823,U212,Nurse,Clinical,23/06/2025 00:10,Monday,0,P689,View,Normal,Onsite,1,1,0,3,50
A04824,U235,Nurse,Clinical,30/06/2025 07:31,Monday,7,P747,View,Normal,Onsite,53,1,0,3,50
A04825,U211,Nurse,Clinical,17/06/2025 01:58,Tuesday,1,P107,Export,Normal,Onsite,33,1,0,3,70
A04826,U032,Doctor,Clinical,03/06/2025 06:26,Tuesday,6,P943,Edit,High,Onsite,32,1,0,2,70
A04827,U204,Nurse,Clinical,30/06/2025 23:06,Monday,23,P816,View,Normal,Onsite,13,1,0,3,50
A04828,U088,Nurse,Clinical,13/06/2025 14:56,Friday,14,P256,View,Normal,Remote,66,0,0,3,30
A04829,U186,Nurse,Clinical,29/06/2025 21:54,Sunday,21,P748,View,Normal,Onsite,46,1,1,3,50
A04830,U226,Nurse,Clinical,21/06/2025 23:11,Saturday,23,P847,View,Normal,Onsite,54,1,1,3,50
A04831,U190,Nurse,Clinical,08/06/2025 02:57,Sunday,2,P798,View,Normal,Remote,42,1,1,3,50
A04832,U048,Doctor,Clinical,26/06/2025 17:54,Thursday,17,P829,Export,High,Remote,23,0,0,2,70
A04833,U217,Nurse,Clinical,15/06/2025 14:06,Sunday,14,P159,Edit,High,Onsite,72,0,1,3,60
A04834,U292,Pharmacist,Pharmacy,30/06/2025 21:15,Monday,21,P634,Edit,Normal,Remote,12,1,0,3,50
A04835,U248,Nurse,Clinical,08/06/2025 16:12,Sunday,16,P567,View,Normal,Remote,26,0,1,3,30
A04836,U130,Nurse,Clinical,25/06/2025 11:14,Wednesday,11,P510,Edit,Normal,Remote,78,0,0,3,30
A04837,U191,Nurse,Clinical,28/06/2025 02:55,Saturday,2,P238,View,Normal,Onsite,66,1,1,3,50
A04838,U275,Receptionist,Admin,21/06/2025 13:23,Saturday,13,P343,Edit,Normal,Remote,2,0,1,4,40
A04839,U239,Nurse,Clinical,01/06/2025 23:10,Sunday,23,P622,Edit,Normal,Onsite,70,1,1,3,50
A04840,U036,Doctor,Clinical,13/06/2025 20:21,Friday,20,P568,Edit,Normal,Remote,63,1,0,2,40
A04841,U281,Receptionist,Admin,26/06/2025 03:00,Thursday,3,P548,View,High,Onsite,25,1,0,4,90
A04842,U189,Nurse,Clinical,21/06/2025 15:53,Saturday,15,P847,View,High,Remote,25,0,1,3,60
A04843,U065,Doctor,Clinical,13/06/2025 01:02,Friday,1,P780,View,Normal,Remote,14,1,0,2,40
A04844,U104,Nurse,Clinical,14/06/2025 17:14,Saturday,17,P241,View,Normal,Onsite,31,0,1,3,30
A04845,U145,Nurse,Clinical,14/06/2025 00:38,Saturday,0,P963,View,High,Remote,17,1,1,3,80
A04846,U017,Doctor,Clinical,17/06/2025 23:53,Tuesday,23,P657,View,Normal,Remote,77,1,0,2,40
A04847,U212,Nurse,Clinical,16/06/2025 16:04,Monday,16,P169,Edit,Normal,Remote,53,0,0,3,30
A04848,U285,Receptionist,Admin,10/06/2025 02:30,Tuesday,2,P449,Edit,Normal,Remote,15,1,0,4,60
A04849,U026,Doctor,Clinical,04/06/2025 12:48,Wednesday,12,P895,View,Normal,Onsite,43,0,0,2,20
A04850,U059,Doctor,Clinical,07/06/2025 08:49,Saturday,8,P478,View,Normal,Onsite,68,0,1,2,20
A04851,U081,Doctor,Clinical,29/06/2025 11:39,Sunday,11,P608,View,Normal,Remote,2,0,1,2,20
A04852,U089,Nurse,Clinical,28/06/2025 15:53,Saturday,15,P369,View,Normal,Onsite,32,0,1,3,30
A04853,U051,Doctor,Clinical,26/06/2025 09:32,Thursday,9,P777,View,Normal,Remote,57,0,0,2,20
A04854,U283,Receptionist,Admin,26/06/2025 10:35,Thursday,10,P978,View,Normal,Onsite,10,0,0,4,40
A04855,U105,Nurse,Clinical,19/06/2025 03:58,Thursday,3,P783,Edit,High,Onsite,64,1,0,3,80
A04856,U092,Nurse,Clinical,07/06/2025 12:38,Saturday,12,P958,Export,Normal,Remote,61,0,1,3,50
A04857,U263,Admin,Admin,16/06/2025 09:00,Monday,9,P708,View,Normal,Onsite,73,0,0,5,50
A04858,U138,Nurse,Clinical,12/06/2025 22:52,Thursday,22,P250,View,Normal,Remote,50,1,0,3,50
A04859,U215,Nurse,Clinical,05/06/2025 22:22,Thursday,22,P468,View,High,Remote,36,1,0,3,80
A04860,U055,Doctor,Clinical,06/06/2025 05:09,Friday,5,P414,Edit,Normal,Onsite,62,1,0,2,40
A04861,U170,Nurse,Clinical,11/06/2025 11:18,Wednesday,11,P179,Edit,Normal,Onsite,63,0,0,3,30
A04862,U109,Nurse,Clinical,27/06/2025 02:58,Friday,2,P195,Edit,Normal,Onsite,63,1,0,3,50
A04863,U259,Admin,Admin,28/06/2025 20:21,Saturday,20,P537,View,Normal,Onsite,16,1,1,5,70
A04864,U028,Doctor,Clinical,04/06/2025 01:53,Wednesday,1,P873,Edit,Normal,Onsite,48,1,0,2,40
A04865,U216,Nurse,Clinical,25/06/2025 00:52,Wednesday,0,P844,View,Normal,Remote,13,1,0,3,50
A04866,U074,Doctor,Clinical,09/06/2025 23:03,Monday,23,P472,View,Normal,Remote,25,1,0,2,40
A04867,U020,Doctor,Clinical,04/06/2025 19:35,Wednesday,19,P975,Export,Normal,Remote,1,1,0,2,60
A04868,U119,Nurse,Clinical,17/06/2025 15:38,Tuesday,15,P270,View,Normal,Remote,28,0,0,3,30
A04869,U023,Doctor,Clinical,01/06/2025 21:57,Sunday,21,P813,View,Normal,Remote,3,1,1,2,40
A04870,U266,Admin,Admin,15/06/2025 20:57,Sunday,20,P531,View,Normal,Remote,31,1,1,5,70
A04871,U072,Doctor,Clinical,10/06/2025 06:02,Tuesday,6,P728,View,Normal,Remote,4,1,0,2,40
A04872,U118,Nurse,Clinical,28/06/2025 17:38,Saturday,17,P458,View,Normal,Onsite,28,0,1,3,30
A04873,U127,Nurse,Clinical,20/06/2025 21:52,Friday,21,P756,View,Normal,Remote,60,1,0,3,50
A04874,U226,Nurse,Clinical,01/06/2025 22:21,Sunday,22,P336,Export,High,Remote,13,1,1,3,100
A04875,U152,Nurse,Clinical,10/06/2025 23:27,Tuesday,23,P970,View,Normal,Onsite,64,1,0,3,50
A04876,U078,Doctor,Clinical,24/06/2025 12:22,Tuesday,12,P790,View,Normal,Onsite,53,0,0,2,20
A04877,U282,Receptionist,Admin,13/06/2025 15:08,Friday,15,P601,View,Normal,Remote,42,0,0,4,40
A04878,U177,Nurse,Clinical,14/06/2025 00:05,Saturday,0,P825,View,Normal,Remote,64,1,1,3,50
A04879,U047,Doctor,Clinical,02/06/2025 15:13,Monday,15,P526,View,Normal,Onsite,38,0,0,2,20
A04880,U019,Doctor,Clinical,02/06/2025 11:35,Monday,11,P282,View,Normal,Onsite,2,0,0,2,20
A04881,U100,Nurse,Clinical,06/06/2025 06:52,Friday,6,P131,Edit,Normal,Onsite,62,1,0,3,50
A04882,U216,Nurse,Clinical,11/06/2025 07:27,Wednesday,7,P769,View,High,Remote,31,1,0,3,80
A04883,U023,Doctor,Clinical,21/06/2025 00:54,Saturday,0,P559,View,Normal,Onsite,43,1,1,2,40
A04884,U087,Nurse,Clinical,09/06/2025 22:02,Monday,22,P856,View,High,Onsite,19,1,0,3,80
A04885,U043,Doctor,Clinical,08/06/2025 05:11,Sunday,5,P501,View,Normal,Onsite,14,1,1,2,40
A04886,U120,Nurse,Clinical,06/06/2025 08:48,Friday,8,P482,View,Normal,Remote,25,0,0,3,30
A04887,U014,Doctor,Clinical,12/06/2025 10:43,Thursday,10,P665,View,Normal,Onsite,52,0,0,2,20
A04888,U139,Nurse,Clinical,05/06/2025 23:32,Thursday,23,P509,View,Normal,Remote,17,1,0,3,50
A04889,U006,Doctor,Clinical,18/06/2025 15:08,Wednesday,15,P744,Edit,Normal,Remote,35,0,0,2,20
A04890,U221,Nurse,Clinical,03/06/2025 00:31,Tuesday,0,P191,View,High,Remote,12,1,0,3,80
A04891,U212,Nurse,Clinical,21/06/2025 16:25,Saturday,16,P877,View,Normal,Remote,36,0,1,3,30
A04892,U223,Nurse,Clinical,11/06/2025 17:39,Wednesday,17,P698,View,Normal,Onsite,17,0,0,3,30
A04893,U200,Nurse,Clinical,13/06/2025 17:02,Friday,17,P546,View,Normal,Remote,64,0,0,3,30
A04894,U157,Nurse,Clinical,15/06/2025 11:32,Sunday,11,P518,Edit,Normal,Remote,8,0,1,3,30
A04895,U175,Nurse,Clinical,04/06/2025 14:44,Wednesday,14,P901,Export,Normal,Remote,50,0,0,3,50
A04896,U173,Nurse,Clinical,09/06/2025 16:12,Monday,16,P446,View,High,Remote,6,0,0,3,60
A04897,U015,Doctor,Clinical,21/06/2025 00:56,Saturday,0,P255,Edit,Normal,Remote,22,1,1,2,40
A04898,U243,Nurse,Clinical,24/06/2025 05:57,Tuesday,5,P801,View,Normal,Remote,6,1,0,3,50
A04899,U134,Nurse,Clinical,29/06/2025 01:52,Sunday,1,P935,View,Normal,Remote,46,1,1,3,50
A04900,U190,Nurse,Clinical,14/06/2025 08:59,Saturday,8,P901,View,Normal,Onsite,12,0,1,3,30
A04901,U285,Receptionist,Admin,04/06/2025 16:25,Wednesday,16,P855,View,Normal,Onsite,43,0,0,4,40
A04902,U031,Doctor,Clinical,09/06/2025 13:37,Monday,13,P730,View,Normal,Onsite,23,0,0,2,20
A04903,U173,Nurse,Clinical,08/06/2025 17:34,Sunday,17,P501,View,Normal,Remote,70,0,1,3,30
A04904,U060,Doctor,Clinical,05/06/2025 07:51,Thursday,7,P381,View,Normal,Onsite,32,1,0,2,40
A04905,U224,Nurse,Clinical,08/06/2025 00:15,Sunday,0,P331,View,Normal,Remote,73,1,1,3,50
A04906,U232,Nurse,Clinical,05/06/2025 10:50,Thursday,10,P243,View,Normal,Onsite,4,0,0,3,30
A04907,U115,Nurse,Clinical,26/06/2025 10:33,Thursday,10,P576,Edit,Normal,Onsite,6,0,0,3,30
A04908,U084,Doctor,Clinical,16/06/2025 04:49,Monday,4,P733,View,Normal,Remote,45,1,0,2,40
A04909,U033,Doctor,Clinical,14/06/2025 17:54,Saturday,17,P129,View,High,Remote,44,0,1,2,50
A04910,U115,Nurse,Clinical,18/06/2025 23:32,Wednesday,23,P919,View,Normal,Remote,71,1,0,3,50
A04911,U241,Nurse,Clinical,22/06/2025 03:39,Sunday,3,P752,View,Normal,Remote,76,1,1,3,50
A04912,U105,Nurse,Clinical,17/06/2025 18:14,Tuesday,18,P280,View,Normal,Remote,57,0,0,3,30
A04913,U194,Nurse,Clinical,01/06/2025 10:43,Sunday,10,P581,View,Normal,Onsite,2,0,1,3,30
A04914,U102,Nurse,Clinical,16/06/2025 15:08,Monday,15,P979,View,Normal,Remote,7,0,0,3,30
A04915,U214,Nurse,Clinical,02/06/2025 14:45,Monday,14,P675,View,Normal,Remote,29,0,0,3,30
A04916,U293,Pharmacist,Pharmacy,24/06/2025 01:29,Tuesday,1,P382,View,Normal,Onsite,6,1,0,3,50
A04917,U291,Pharmacist,Pharmacy,24/06/2025 13:00,Tuesday,13,P467,View,Normal,Onsite,29,0,0,3,30
A04918,U275,Receptionist,Admin,10/06/2025 06:19,Tuesday,6,P773,Edit,High,Onsite,53,1,0,4,90
A04919,U161,Nurse,Clinical,30/06/2025 09:45,Monday,9,P942,View,Normal,Remote,25,0,0,3,30
A04920,U212,Nurse,Clinical,08/06/2025 09:42,Sunday,9,P394,View,High,Remote,28,0,1,3,60
A04921,U221,Nurse,Clinical,15/06/2025 02:53,Sunday,2,P174,Edit,Normal,Remote,79,1,1,3,50
A04922,U204,Nurse,Clinical,25/06/2025 10:02,Wednesday,10,P391,View,High,Remote,22,0,0,3,60
A04923,U216,Nurse,Clinical,15/06/2025 05:42,Sunday,5,P494,View,Normal,Remote,50,1,1,3,50
A04924,U071,Doctor,Clinical,09/06/2025 10:57,Monday,10,P934,View,High,Remote,60,0,0,2,50
A04925,U256,Admin,Admin,23/06/2025 02:28,Monday,2,P456,View,Normal,Onsite,16,1,0,5,70
A04926,U231,Nurse,Clinical,08/06/2025 05:10,Sunday,5,P361,View,Normal,Onsite,54,1,1,3,50
A04927,U102,Nurse,Clinical,04/06/2025 10:18,Wednesday,10,P822,View,Normal,Onsite,64,0,0,3,30
A04928,U115,Nurse,Clinical,03/06/2025 03:13,Tuesday,3,P616,View,High,Remote,22,1,0,3,80
A04929,U061,Doctor,Clinical,08/06/2025 01:32,Sunday,1,P571,View,Normal,Remote,59,1,1,2,40
A04930,U081,Doctor,Clinical,23/06/2025 02:29,Monday,2,P640,View,Normal,Onsite,69,1,0,2,40
A04931,U175,Nurse,Clinical,30/06/2025 23:10,Monday,23,P142,View,Normal,Onsite,50,1,0,3,50
A04932,U218,Nurse,Clinical,19/06/2025 08:03,Thursday,8,P108,Export,Normal,Onsite,49,0,0,3,50
A04933,U282,Receptionist,Admin,22/06/2025 02:00,Sunday,2,P472,View,Normal,Onsite,69,1,1,4,60
A04934,U125,Nurse,Clinical,05/06/2025 13:53,Thursday,13,P875,View,Normal,Onsite,8,0,0,3,30
A04935,U191,Nurse,Clinical,24/06/2025 18:50,Tuesday,18,P146,View,High,Onsite,79,0,0,3,60
A04936,U295,Pharmacist,Pharmacy,20/06/2025 04:36,Friday,4,P479,Edit,Normal,Onsite,9,1,0,3,50
A04937,U007,Doctor,Clinical,28/06/2025 09:04,Saturday,9,P379,View,Normal,Onsite,56,0,1,2,20
A04938,U247,Nurse,Clinical,25/06/2025 09:26,Wednesday,9,P964,Edit,Normal,Onsite,74,0,0,3,30
A04939,U271,Receptionist,Admin,28/06/2025 14:34,Saturday,14,P728,View,Normal,Onsite,27,0,1,4,40
A04940,U243,Nurse,Clinical,27/06/2025 02:49,Friday,2,P992,View,Normal,Remote,71,1,0,3,50
A04941,U065,Doctor,Clinical,25/06/2025 05:29,Wednesday,5,P417,View,High,Remote,43,1,0,2,70
A04942,U289,Pharmacist,Pharmacy,30/06/2025 23:48,Monday,23,P381,View,Normal,Onsite,31,1,0,3,50
A04943,U034,Doctor,Clinical,30/06/2025 22:42,Monday,22,P687,View,Normal,Onsite,18,1,0,2,40
A04944,U033,Doctor,Clinical,22/06/2025 06:51,Sunday,6,P335,View,Normal,Remote,39,1,1,2,40
A04945,U093,Nurse,Clinical,06/06/2025 18:05,Friday,18,P820,View,High,Onsite,72,0,0,3,60
A04946,U231,Nurse,Clinical,14/06/2025 01:15,Saturday,1,P939,Export,High,Remote,77,1,1,3,100
A04947,U040,Doctor,Clinical,25/06/2025 00:51,Wednesday,0,P273,View,Normal,Remote,11,1,0,2,40
A04948,U023,Doctor,Clinical,03/06/2025 19:54,Tuesday,19,P565,View,Normal,Onsite,71,1,0,2,40
A04949,U133,Nurse,Clinical,26/06/2025 19:26,Thursday,19,P694,View,Normal,Onsite,61,1,0,3,50
A04950,U297,Pharmacist,Pharmacy,02/06/2025 12:54,Monday,12,P987,View,Normal,Onsite,29,0,0,3,30
A04951,U102,Nurse,Clinical,02/06/2025 04:07,Monday,4,P951,View,Normal,Remote,45,1,0,3,50
A04952,U104,Nurse,Clinical,30/06/2025 09:09,Monday,9,P954,View,High,Onsite,18,0,0,3,60
A04953,U143,Nurse,Clinical,11/06/2025 22:05,Wednesday,22,P920,View,Normal,Remote,29,1,0,3,50
A04954,U152,Nurse,Clinical,09/06/2025 19:50,Monday,19,P320,View,Normal,Onsite,68,1,0,3,50
A04955,U270,Receptionist,Admin,01/06/2025 22:37,Sunday,22,P701,View,Normal,Onsite,79,1,1,4,60
A04956,U124,Nurse,Clinical,11/06/2025 18:28,Wednesday,18,P366,View,Normal,Onsite,52,0,0,3,30
A04957,U166,Nurse,Clinical,03/06/2025 13:14,Tuesday,13,P772,View,Normal,Remote,33,0,0,3,30
A04958,U235,Nurse,Clinical,13/06/2025 16:28,Friday,16,P359,View,Normal,Onsite,36,0,0,3,30
A04959,U265,Admin,Admin,08/06/2025 22:02,Sunday,22,P993,View,High,Remote,15,1,1,5,100
A04960,U221,Nurse,Clinical,07/06/2025 12:00,Saturday,12,P237,View,High,Onsite,46,0,1,3,60
A04961,U185,Nurse,Clinical,12/06/2025 21:03,Thursday,21,P983,View,Normal,Onsite,70,1,0,3,50
